,first_article,last_article,path_count
3006,Utilitarianism,Roman_road,3
3007,Grenada,Great_Wall_of_China,3
3008,Biofuel,Uranium,3
3009,List_of_rivers_by_length,Franklin_D._Roosevelt,3
3010,Manuel_I_Komnenos,Star_Trek__Deep_Space_Nine,3
3011,Seoul,Gas_tungsten_arc_welding,3
3012,Boundary_Waters_Canoe_Area_Wilderness,Scottish_Gaelic_language,3
3013,Honey,September_11%2C_2001_attacks,3
3014,Mango,Spanish_conquest_of_the_Inca_Empire,3
3015,Lemon,Humanism,3
3016,Uranus,Washington_Metro,3
3017,Sudoku,The_Brothers_Karamazov,3
3018,Finland,Common_cold,3
3019,Vampire,Anglicanism,3
3020,Alligator,Ethanol,3
3021,J._M._W._Turner,Tunisia,3
3022,Van_Halen,Flute,3
3023,Niobium,Blue_shark,3
3024,Book_of_Kells,Slavery,3
3025,Ozone,Cornea,3
3026,Van_Halen,Syria,3
3027,Ozone,Geometry,3
3028,Ozone,Bassoon,3
3029,Borage,Marie_Curie,3
3030,Alpaca,Ant,3
3031,A_Christmas_Carol,Sermon_on_the_Mount,3
3032,Judaism,Wine,3
3033,Judaism,DNA,3
3034,Raven,Babylonia,3
3035,Yellow_River,Arctic_Circle,3
3036,Yellow_River,Fresh_water,3
3037,Sudoku,Spider,3
3038,Kazakhstan,Tunisia,3
3039,Insect,Ottawa,3
3040,Ununtrium,Belize,3
3041,Ununtrium,Hinduism,3
3042,Cheese,Ant,3
3043,Cheese,AIDS,3
3044,Bratislava,Pyongyang,3
3045,Ununquadium,Guyana,3
3046,Mancala,Florida,3
3047,Iron_Maiden,Civilization,3
3048,Language,Nuclear_power,3
3049,Insect,Periodic_table,3
3050,Prospecting,Cancer,3
3051,Latin_America,Paris,3
3052,Nintendo_DS,Antarctica,3
3053,Batman,Whale_shark,3
3054,Insect,Sultan,3
3055,Brabantian,Wellington,3
3056,Optical_microscope,Latin_America,3
3057,Batman,Dingo,3
3058,Box_jellyfish,Communication,3
3059,Anna_Karenina,Munich,3
3060,Kazakhstan,Condoleezza_Rice,3
3061,Ben_Nevis,Vampire_bat,3
3062,Manganese,Geography_of_Ireland,3
3063,Beer,Mexico_City,3
3064,Ottawa,Jurassic,3
3065,Battle_of_Britain,Carl_Jung,3
3066,Nintendo_Entertainment_System,Cider,3
3067,Islamic_republic,Riesling,3
3068,List_of_French_monarchs,Glasgow,3
3069,Ottawa,Mountain_Gorilla,3
3070,Optical_microscope,Constitutional_monarchy,3
3071,Cheese,Elephant,3
3072,Lake_Tanganyika,Rhode_Island,3
3073,Lake_Tanganyika,Igor_Stravinsky,3
3074,Food,Gold,3
3075,War_and_Peace,Cotton,3
3076,Maya_mythology,Electricity,3
3077,North_Africa,Heracles,3
3078,Lithium,Obi-Wan_Kenobi,3
3079,Frederick_II_of_Prussia,Anatomy,3
3080,Compact_Disc,Finance,3
3081,Elizabeth_II_of_the_United_Kingdom,Henry_David_Thoreau,3
3082,Elizabeth_II_of_the_United_Kingdom,Top_of_the_Pops,3
3083,James_Bond,Dominica,3
3084,Emotion,Bamako,3
3085,Sanskrit,Krill,3
3086,Margin_of_error,Volcano,3
3087,Banana,Baseball,3
3088,William_the_Silent,Velociraptor,3
3089,Arsenic,Sumatra,3
3090,Unix,Ukraine,3
3091,Unix,Isaac_Newton,3
3092,Engineering,Firearm,3
3093,Yorkshire_Dales,Jew,3
3094,Manifold,Poetry,3
3095,Continent,Kigali,3
3096,Numismatics,Zebra,3
3097,Yeti,Allah,3
3098,Ethanol,War,3
3099,Avalanche,ITunes,3
3100,Electrical_engineering,Prague,3
3101,Electrical_engineering,Eyelid,3
3102,Electricity,Common_cold,3
3103,Electricity,Argentina,3
3104,Cotton,Henry_I_of_England,3
3105,James_Bond,Mario,3
3106,Yeti,Plato,3
3107,Corn_oil,Japan,3
3108,Elephant,Cotton,3
3109,Windows_Vista,Pope_Pius_XII,3
3110,Cookiecutter_shark,Aluminium_chloride,3
3111,Windows_Vista,Roman_Empire,3
3112,Elizabeth_II_of_the_United_Kingdom,Martin_Luther,3
3113,Tigris,Barcelona,3
3114,House_of_Lords,Arnold_Schwarzenegger,3
3115,Parsley,President_of_the_United_States,3
3116,Weather,Adolf_Hitler,3
3117,Modernist_poetry_in_English,Terbium,3
3118,Child,Rock_of_Gibraltar,3
3119,Armadillo,Northern_Ireland,3
3120,Child,Mount_Vesuvius,3
3121,Europe,Big_Bang,3
3122,Computer_programming,Radium,3
3123,William_Mahone,Aluminium,3
3124,Computer_programming,Periodic_table,3
3125,List_of_elements_by_name,Apple,3
3126,History_of_nuclear_weapons,Malcolm_III_of_Scotland,3
3127,Mogadishu,Belize,3
3128,List_of_elements_by_name,Greek_mythology,3
3129,Electronics,Lord_Voldemort,3
3130,Computer,Fashion,3
3131,Rice,Plasma_%28physics%29,3
3132,Electric_charge,American_football,3
3133,Child,Svalbard,3
3134,Chromatophore,Ottoman_Empire,3
3135,Parsley,Microsoft,3
3136,ZX_Spectrum,Bruce_Springsteen,3
3137,Arsenic,Wombat,3
3138,House_of_Lords,Brain,3
3139,Michigan_State_University,Sandy_Koufax,3
3140,The_Smiths,Tornado,3
3141,Peter_Grimes,Common_cold,3
3142,Barack_Obama,Osama_bin_Laden,3
3143,English_language,Silicon,3
3144,Temperate,Arsenic,3
3145,16_Cygni_Bb,Attention-deficit_hyperactivity_disorder,3
3146,Barack_Obama,United_States,3
3147,Vancouver,Pyramid,3
3148,Modernist_poetry_in_English,Christian_monasticism,3
3149,Starling,Nile,3
3150,Ethiopia,Telephone_exchange,3
3151,Euro,Clarinet,3
3152,Electrical_engineering,China,3
3153,Cookiecutter_shark,Literacy,3
3154,Ethanol,Butter,3
3155,Richard_Feynman,Iraq,3
3156,Richard_Feynman,Aberdeen,3
3157,United_Kingdom_national_football_team,Ottoman_Empire,3
3158,Dog,The_Lord_of_the_Rings,3
3159,Friedrich_Nietzsche,Doha,3
3160,Radium,Crocodile,3
3161,Worm,Tiger,3
3162,Millard_Fillmore,Olive_oil,3
3163,Australian_English,Basketball,3
3164,Milky_Way,Dr._Seuss,3
3165,Zebra_shark,Rosetta_Stone,3
3166,Zebra_shark,Imperial_Japanese_Navy,3
3167,Zebra_shark,Henry_VII_of_England,3
3168,Yotsuya_Kaidan,Yuri_Gagarin,3
3169,Australian_English,Richard_I_of_England,3
3170,World_Bank_Group,Lord_Voldemort,3
3171,Dog,Music,3
3172,Tokyo,Mestizo,3
3173,David_Beckham,Angel_shark,3
3174,Kookaburra,Ichthyosaur,3
3175,Creation-evolution_controversy,Steam_engine,3
3176,John_Locke,Adolf_Hitler,3
3177,Sydney,Northwest_Africa,3
3178,X_Window_System,Broadcasting,3
3179,Dinosaur,Computer,3
3180,Atlantic_Coast_Line_Railroad,Crusades,3
3181,Wright_brothers,Arsenic,3
3182,Dinosaur,Alan_Turing,3
3183,Kookaburra,Hyena,3
3184,Democracy,Prostate_cancer,3
3185,Dinosaur,Richard_II_of_England,3
3186,Radium,Jurassic,3
3187,Kookaburra,Iceland,3
3188,Attila_the_Hun,Great_Red_Spot,3
3189,Dog,Cat,3
3190,Dominican_Republic,Herbert_Hoover,3
3191,Henrik_Ibsen,Super_Mario_Bros.,3
3192,Boeing_747,Hawk-Eye,3
3193,Cretaceous-Tertiary_extinction_event,Ludwig_Wittgenstein,3
3194,Toy,Gangtok,3
3195,Cretaceous-Tertiary_extinction_event,Edward_I_of_England,3
3196,Astatine,Chicago,3
3197,Miranda_Otto,Zeus,3
3198,Autism,Rutherfordium,3
3199,Wolverine,Minimum_wage,3
3200,Solar_eclipse,Ubuntu_%28Linux_distribution%29,3
3201,Berlin_Wall,Peru,3
3202,Number,Blue_Whale,3
3203,Wolverine,Alphabet,3
3204,Milgram_experiment,Flemish_dialects,3
3205,Wolverine,FIFA_World_Cup,3
3206,Egypt,Wolfgang_Amadeus_Mozart,3
3207,Boeing_747,Euclidean_geometry,3
3208,Ethanol,Jewellery,3
3209,Edgar_Allan_Poe,Sony,3
3210,Cookiecutter_shark,Proton,3
3211,Nouakchott,Apollo_8,3
3212,Woodpecker,Red_giant,3
3213,Woodworking,Flag_of_Mexico,3
3214,Woodworking,Denis_Law,3
3215,Australian_rules_football,U.S._state,3
3216,Dove,Portuguese_language,3
3217,Dove,Dmitri_Mendeleev,3
3218,Woodworking,Lettuce,3
3219,Woodworking,Sony,3
3220,Dresden,Trojan_War,3
3221,Australian_rules_football,Bluetooth,3
3222,Woodworking,Music,3
3223,Crime,Karachi,3
3224,Woodrow_Wilson,Australia,3
3225,Citizenship,Hebrew_calendar,3
3226,Edgar_Allan_Poe,Asia,3
3227,Autism,Trout,3
3228,William_III_of_England,Woodrow_Wilson,3
3229,Semiconductor,World_War_II,3
3230,Aquarium,Toy_Story,3
3231,Flemish_dialects,Chicago,3
3232,Marxism,Hurricane_Katrina,3
3233,Wessex,Apple,3
3234,Geology,Continental_crust,3
3235,Wessex,Electricity,3
3236,Toluene,Number,3
3237,Hollandic,Philosophy_of_mind,3
3238,George_W._Bush,Chimpanzee,3
3239,C._S._Lewis,Melbourne,3
3240,Watchmen,Redshift,3
3241,Omega-3_fatty_acid,Babylonia,3
3242,Mekong,South_America,3
3243,Gardening,Beetle,3
3244,Battle_of_Stalingrad,Lake_Chad,3
3245,Glass,Adolf_Hitler,3
3246,Glass,American_football,3
3247,Battle_of_Vaslui,Birmingham,3
3248,Toluene,Odysseus,3
3249,Battle_of_Moscow,Vitamin_D,3
3250,Melbourne,Albatross,3
3251,Glass,Philosophy,3
3252,Crystal,History_of_nuclear_weapons,3
3253,Battle_of_Hastings,Health,3
3254,Battle_of_Hastings,Federal_Bureau_of_Investigation,3
3255,Calcium_chloride,Bouvet_Island,3
3256,Rugby_football,Baseball,3
3257,Rugby_football,Fascism,3
3258,Christianity,John_Logie_Baird,3
3259,Battle_of_Lechaeum,Grover_Cleveland,3
3260,Galileo_Galilei,Pollinator,3
3261,West_Flemish,Fruit,3
3262,United_States_Virgin_Islands,Pope_Benedict_XVI,3
3263,Turkish_literature,British_Virgin_Islands,3
3264,Zulu,Arctic_Circle,3
3265,Full_moon,Roman_Empire,3
3266,Christianity,Mount_Vesuvius,3
3267,Indira_Gandhi,Pete_Sampras,3
3268,Dad%27s_Army,Japan,3
3269,China,Jesse_Owens,3
3270,History_of_slavery,Thomas_Edison,3
3271,Alcohol,Washington_Metro,3
3272,Wars_of_the_Roses,Hamburg,3
3273,Norfolk_Island,Plesiosaur,3
3274,Velociraptor,Pride_and_Prejudice,3
3275,Electronic_amplifier,Noam_Chomsky,3
3276,Great_Lakes,Planetary_nebula,3
3277,Alcohol,Indonesia,3
3278,Cricket,Deity,3
3279,Mayotte,Seoul,3
3280,Behavioral_finance,FIFA_World_Cup,3
3281,3_Juno,Wellington,3
3282,Behavioral_finance,Soup,3
3283,Chemistry,Adolf_Hitler,3
3284,Behavioral_finance,Second_Boer_War,3
3285,Alcohol,Cancer,3
3286,David_Copperfield_%28novel%29,Dubai,3
3287,History_of_slavery,I_Want_to_Hold_Your_Hand,3
3288,Medal_of_Honor,Bacteria,3
3289,China,Anatomy,3
3290,Mecca,John_Locke,3
3291,Anteater,Japan,3
3292,Global_warming,Antarctic_krill,3
3293,Plate_tectonics,Niagara_Falls,3
3294,Globular_cluster,Frog,3
3295,Cave,Arsenic,3
3296,Washington_Metro,Hey_Jude,3
3297,China,Birth_control,3
3298,Plate_tectonics,Desert,3
3299,Bee,Mind,3
3300,God,Brunei,3
3301,Amazon_parrot,Neil_Armstrong,3
3302,God,Data_Encryption_Standard,3
3303,God,Terrorism,3
3304,Amazon_parrot,Finland,3
3305,Poetry_of_the_United_States,Red_dwarf,3
3306,Velociraptor,Zimbabwe,3
3307,Zulu,Aluminium,3
3308,Mummy,Interpol,3
3309,Oil_refinery,Propaganda,3
3310,Monaco_Grand_Prix,Oxford,3
3311,Dysprosium,Nintendo,3
3312,Colombia,Niger,3
3313,Coupling_%28railway%29,Climate_change,3
3314,Zebra,Sassanid_Empire,3
3315,Arctic_Monkeys,Sirius,3
3316,Mercantilism,Linux,3
3317,Wildebeest,Rocky_Mountains,3
3318,Apostolic_Succession,Brazil,3
3319,Climate_change,Poison_gas_in_World_War_I,3
3320,Europium,Michelangelo,3
3321,Wildebeest,Comics,3
3322,Football_%28soccer%29,Iranian_peoples,3
3323,Arctic_Monkeys,Antananarivo,3
3324,Electron,7th_century,3
3325,Film,Fundamental_theorem_of_arithmetic,3
3326,Basilica_of_Santa_Maria_degli_Angeli,President_of_the_United_States,3
3327,Electron,Gadolinium,3
3328,Banana,Greenland,3
3329,Computer,Adolf_Hitler,3
3330,Armadillo,Space_exploration,3
3331,Electric_charge,Arnold_Schwarzenegger,3
3332,Ariel_Sharon,Goa,3
3333,Feather,Cape_Town,3
3334,Andes,Plato,3
3335,Hafnium,Eagle,3
3336,Comet,Rutherford_B._Hayes,3
3337,Ape,Water,3
3338,Comet,Australian_rules_football,3
3339,Oil_painting,Apple,3
3340,Oil_painting,Baghdad,3
3341,List_of_popes,Gmail,3
3342,Monaco_Grand_Prix,Saturn,3
3343,Force,Ganges_River,3
3344,Force,Oceanography,3
3345,Mendelevium,Africa,3
3346,A_cappella,Plains_Zebra,3
3347,Crystal,Commonwealth_Games,3
3348,Mongol_Empire,Employment,3
3349,Whale_song,Tony_Blair,3
3350,Crystal,Technology,3
3351,Battle_of_France,Dove,3
3352,Velociraptor,Ivory,3
3353,Poverty,Meteor,3
3354,Smallpox,Roman_Catholic_Church,3
3355,Functional_programming,Australian_Open,3
3356,Battle_of_Gettysburg,Helen,3
3357,Norway,Rabat,3
3358,Aphid,Buenos_Aires,3
3359,Battle_of_Gettysburg,Plutonium,3
3360,Battle_of_Gettysburg,Space_Shuttle_Columbia,3
3361,Blue_Peter,Alternative_rock,3
3362,Battle_of_Cannae,Jersey,3
3363,Battle_of_Cannae,England,3
3364,Arctic_Monkeys,Andy_Warhol,3
3365,Where_Did_Our_Love_Go,Chicken,3
3366,Basilica_of_Santa_Maria_degli_Angeli,Electron,3
3367,Cleopatra_VII,Ottawa,3
3368,Okapi,The_Blitz,3
3369,Mendip_Hills,Supreme_Court_of_the_United_States,3
3370,Bosnia_and_Herzegovina,Desert,3
3371,Wikinews,Reptile,3
3372,White-tailed_Eagle,Ottawa,3
3373,France,Liverpool_and_Manchester_Railway,3
3374,Alternative_rock,Windows_XP,3
3375,Aircraft_carrier,Crocodile,3
3376,Arctic_Monkeys,Heat,3
3377,Mendip_Hills,Stag_beetle,3
3378,Monarchies_in_the_European_Union,Second_Crusade,3
3379,Neodymium,Elephant,3
3380,Tribe,Isaac,3
3381,Turin,Rock_of_Gibraltar,3
3382,Magnesium,Prime_number,3
3383,Pea,Mecca,3
3384,Vicia_faba,United_States_Congress,3
3385,Sequoia,Quantum_computer,3
3386,Condoleezza_Rice,Ludwig_van_Beethoven,3
3387,Popular_culture,Ancient_Egypt,3
3388,Lisbon,Education,3
3389,Popular_culture,Quantum_mechanics,3
3390,Sequoia,East-West_Schism,3
3391,Perl,Royal_Marines,3
3392,Liquid_crystal,Society,3
3393,Bruce_Lee,Color_blindness,3
3394,Theatre,Sociology,3
3395,AK-47,Renaissance_music,3
3396,Liquid_crystal,Monopoly_%28game%29,3
3397,The_X-Files,Rutherfordium,3
3398,Poison_gas_in_World_War_I,Metal,3
3399,Linus_Torvalds,Internet_Explorer,3
3400,Rubik%27s_Cube,Zebra_shark,3
3401,History_of_the_Internet,Woodpecker,3
3402,Binoculars,Literature,3
3403,Tyrannosaurus,Ape,3
3404,List_of_U.S._states_by_date_of_statehood,Byzantine_Empire,3
3405,Animal,Dog,3
3406,Plato,Rutherford_B._Hayes,3
3407,Speed_of_light,Scots_language,3
3408,Thor,San_Francisco%2C_California,3
3409,Common_Tern,Carbon_dioxide,3
3410,Tyrannosaurus,Hydrochloric_acid,3
3411,Screw,Vulture,3
3412,Caroline_Island,Irish_Sea,3
3413,Binoculars,Crystal,3
3414,Community,Ankylosaurus,3
3415,Poetry,Elementary_arithmetic,3
3416,Police_state,Set,3
3417,Compsognathus,Periodic_table,3
3418,Universe,Neon,3
3419,Potato,Rugby_football,3
3420,Nuclear_weapon,James_II_of_England,3
3421,Neptunium,Bible,3
3422,Penguin,Igneous_rock,3
3423,Muhammad_Ali,Set,3
3424,Muhammad_Ali,India,3
3425,Dice,13th_century,3
3426,Dice,Dolphin,3
3427,Stonehenge,Potato,3
3428,The_Seagull,Pretoria,3
3429,Nineteen_Eighty-Four,Dresden,3
3430,Copenhagen,Trafalgar_Square,3
3431,Limerick,Pea,3
3432,Lake_Edward,Shanghai,3
3433,The_Rime_of_the_Ancient_Mariner,Galaxy,3
3434,Cornea,Globe_Theatre,3
3435,Aircraft,Euclid,3
3436,StarCraft,Wolfgang_Amadeus_Mozart,3
3437,Psychology,Playing_card,3
3438,Cook_Islands,Canadian_football,3
3439,Lindisfarne_Gospels,Trigonometry,3
3440,Ukraine,BASIC,3
3441,Jakarta,Neptune,3
3442,Ukraine,Woodrow_Wilson,3
3443,Muttaburrasaurus,Crystal,3
3444,Water_purification,Olympic_Games,3
3445,Great_Black-backed_Gull,Winston_Churchill,3
3446,The_Gambia,Thomas_Jefferson,3
3447,Water_purification,Dolphin,3
3448,Transit_of_Venus,Honey,3
3449,Contact_lens,Rabies,3
3450,The_Supremes,Port_Louis,3
3451,Water_purification,Sonic_the_Hedgehog_%28character%29,3
3452,Transit_of_Venus,Optical_microscope,3
3453,Black_Sea,Formula_One,3
3454,Black_Sea,Oxford,3
3455,Permian,RMS_Titanic,3
3456,List_of_U.S._states_by_date_of_statehood,Wales,3
3457,Commodore_64,Library,3
3458,Cubeb,Himalayas,3
3459,Logistics,Butter,3
3460,Stephen_Jay_Gould,Hurricane_Katrina,3
3461,Gray_reef_shark,Qing_Dynasty,3
3462,Peace,Palestinian_territories,3
3463,Three_Laws_of_Robotics,Horn_of_Africa,3
3464,Weapon,Caloris_Basin,3
3465,Llywelyn_the_Great,Heliocentrism,3
3466,Music_of_New_Zealand,Olympic_Games,3
3467,Aarhus,Tyrannosaurus,3
3468,Llywelyn_the_Great,Electron,3
3469,Gas,Caracas,3
3470,Peaceful_coexistence,Summer,3
3471,Lipid,Unix,3
3472,Gas,Nepal,3
3473,GNOME,5th_century,3
3474,Viking,Day,3
3475,Camel,Dune,3
3476,Electric_field,Seed,3
3477,Arable_land,Minneapolis%2C_Minnesota,3
3478,Timur,Stephen_Hawking,3
3479,Caspian_Sea,Swastika,3
3480,Aristotle,Iron_Age,3
3481,Classic_female_blues,Markup_language,3
3482,One_Flew_Over_the_Cuckoo%27s_Nest_%28novel%29,Carl_Friedrich_Gauss,3
3483,Paul_of_Tarsus,Fiji,3
3484,Absolute_zero,London_Bridge,3
3485,Organization,Sodium_hydroxide,3
3486,Steam_engine,Carbon_dioxide,3
3487,Roman_law,Pakistan,3
3488,Little_Women,Nitrogen_fixation,3
3489,Butter,Rainforest,3
3490,Archbishop_of_Canterbury,Dead_Sea,3
3491,London_Underground,Haiti,3
3492,Anthropology,God,3
3493,Beach,Chicago,3
3494,Lithium_aluminium_hydride,Louis_XIV_of_France,3
3495,Steel,Oat,3
3496,Thomas_Becket,Blue_shark,3
3497,List_of_essential_oils,Nicaragua,3
3498,Anne_Frank,Latin_America,3
3499,Ancient_Egypt,Windows_Vista,3
3500,Nationalism,Terrorism,3
3501,Francis_Drake,Dubai,3
3502,Commodore_64,Julius_Caesar,3
3503,Oxford,Nuclear_weapon,3
3504,Aardvark,Nintendo_DS,3
3505,Pedagogy,Crocodile,3
3506,Animation,Wall_Street,3
3507,Plant,Saxophone,3
3508,Trigonometry,Osaka,3
3509,Animal,Sound,3
3510,Abbasid,Plant,3
3511,Cambridge,Ice,3
3512,Ant,Superconductivity,3
3513,Colombo,Ouagadougou,3
3514,Chemical_synapse,Rhythm_and_blues,3
3515,Chemical_synapse,Flag_of_Australia,3
3516,Ant,Parliament_of_the_United_Kingdom,3
3517,Goa,AIDS,3
3518,List_of_sovereign_states,Mars,3
3519,List_of_sovereign_states,Earth,3
3520,Globalization,Dr._Seuss,3
3521,Bulgaria,Alternative_rock,3
3522,Abbasid,Dead_Sea,3
3523,Thomas_Pynchon,DNA,3
3524,Periodic_table,7th_century,3
3525,Raney_nickel,Cambodia,3
3526,Peru,Piano,3
3527,Anne_Frank,Continental_crust,3
3528,Corporate_finance,Flag_of_Australia,3
3529,Renaissance_music,Speed_of_light,3
3530,Lightning_rod,Danube,3
3531,Africa,Sun,3
3532,Pashtun_people,Richard_Nixon,3
3533,Peter_I_of_Russia,Bay_Area_Rapid_Transit,3
3534,Acceleration,Potassium_iodide,3
3535,Anarchism,Jewellery,3
3536,Acceleration,Hydrogen,3
3537,Shark,Leif_Ericson,3
3538,1896_Summer_Olympics,Planet,3
3539,Smog,Anarchism,3
3540,Lawrencium,Barcelona,3
3541,1755_Lisbon_earthquake,Quantum_mechanics,3
3542,Ice_hockey,Sunflower,3
3543,16_Cygni,HIV,3
3544,Lavender,Baseball,3
3545,The_Adventures_of_Tintin,Dingo,3
3546,HD_217107,Mauritius,3
3547,Peter_I_of_Russia,Buddhism,3
3548,Leeds,Andromeda_Galaxy,3
3549,Shark,Ernest_Hemingway,3
3550,The_Cat_in_the_Hat,Mount_Kilimanjaro,3
3551,Science,Chemistry,3
3552,Poland,Sultan,3
3553,Bill_Gates,Aircraft_carrier,3
3554,Scooby-Doo,Ronald_Reagan,3
3555,Bill_Gates,Banana,3
3556,Prion,Russia,3
3557,Daniel_Day-Lewis,Global_warming,3
3558,Anarchism,Applied_mathematics,3
3559,Charles_Darwin,Bird_of_prey,3
3560,Leif_Ericson,Denis_Law,3
3561,The_Blitz,Macintosh,3
3562,Acceleration,Surtsey,3
3563,Dark_Ages,Canada,3
3564,The_Beatles_discography,Alligator,3
3565,The_Absent-Minded_Beggar,Tree_frog,3
3566,Lavender,Flute,3
3567,Solar_System,William_Howard_Taft,3
3568,Bran,War,3
3569,GNU,John_Adams,3
3570,Nuclear_fission,Scramble_for_Africa,3
3571,Invertebrate,Brass_instrument,3
3572,Bran,Warren_G._Harding,3
3573,Southern_Africa,Wayne_Rooney,3
3574,Bran,Momentum,3
3575,Laos,Hurricane_Ivan,3
3576,Taiwan,Brown_trout,3
3577,Telephone_exchange,Technology,3
3578,Google,Chicago,3
3579,Mustard_plant,Postage_stamp,3
3580,History_of_Greenland,Synthesizer,3
3581,Philosophy_of_mind,Ethiopia,3
3582,Philosophy_of_mind,Cambrian_explosion,3
3583,Temple_of_Artemis,Hurricane_Katrina,3
3584,Temple_of_Artemis,William_Shakespeare,3
3585,Montreal,Fern,3
3586,Montreal_Metro,Water,3
3587,Philadelphia,Chocolate,3
3588,Lavender,Liverpool_F.C.,3
3589,Thallium,Axe,3
3590,2005_Atlantic_hurricane_season,William_McKinley,3
3591,Indium,Pneumonia,3
3592,Montreal_Metro,Gibraltar,3
3593,National_parks_of_England_and_Wales,Amazon_River,3
3594,Google,Nile,3
3595,Isambard_Kingdom_Brunel,Trigonometry,3
3596,Tiger_Woods,Ununquadium,3
3597,Davis_Cup,Fresh_water,3
3598,Arnold_Schwarzenegger,Minimum_wage,3
3599,2004_Atlantic_hurricane_season,Ice_age,3
3600,Hong_Kong,Fossil_fuel,3
3601,Bill_Gates,Auckland,3
3602,The_Country_Wife,Avocado,3
3603,Renaissance_music,Sugar_beet,3
3604,Poland,Latin_America,3
3605,Crab_Nebula,Super_Mario_64,3
3606,Bay_of_Bengal,Rhythm_and_blues,3
3607,The_Legend_of_Zelda_series,Tim_Henman,3
3608,Library,Riesling,3
3609,Game,Sputnik_2,3
3610,Crash_test_dummy,Egyptian_pyramids,3
3611,The_Legend_of_Zelda_series,Banana,3
3612,Game,Potato,3
3613,Nash_equilibrium,Gautama_Buddha,3
3614,Bay_of_Bengal,European_Parliament,3
3615,Nash_equilibrium,Forest,3
3616,Creationism,Sigmund_Freud,3
3617,Drum_and_bass,Soil,3
3618,Drum_and_bass,Abstract_art,3
3619,Bay_of_Bengal,The_Legend_of_Zelda_series,3
3620,Crab_Nebula,Parsnip,3
3621,Rhodium,Hurricane_Floyd,3
3622,Virgil,Heat,3
3623,The_Magic_Flute,Vitamin_D,3
3624,Lightning_rod,Swastika,3
3625,47_Ursae_Majoris_b,Treaty_of_Versailles,3
3626,Wind,Zambia,3
3627,Cotopaxi,Victoria_of_the_United_Kingdom,3
3628,Cotopaxi,Alexander_the_Great,3
3629,Nematode,Theodore_Roosevelt,3
3630,The_Magic_Flute,Telephone,3
3631,Virgil,Google,3
3632,Rhode_Island,Beijing,3
3633,Cyclops,Tropical_cyclone,3
3634,Cotopaxi,Crow,3
3635,AIDS,Paprika,3
3636,Names_of_God_in_Judaism,Magma,3
3637,Crab_Nebula,George_W._Bush,3
3638,Wood_fuel,Emperor_Penguin,3
3639,AIDS,Cold_War,3
3640,Atlantis,Katana,3
3641,Bill_Gates,Comet,3
3642,Adam_Smith,Plains_Zebra,3
3643,Mineral,Protein,3
3644,Cambrian,Louis_Armstrong,3
3645,Saint_Lucia,Sugar,3
3646,Mineral,John_Calvin,3
3647,Cyberpunk,Genetics,3
3648,Albert_Einstein,2005_Sumatra_earthquake,3
3649,Age_of_Enlightenment,Art,3
3650,Saturn_V,Wikipedia,3
3651,Lemon_myrtle,Hawking_radiation,3
3652,Africa,Hampstead_Heath,3
3653,Cyberpunk,13th_century,3
3654,Cyberpunk,Wasabi,3
3655,Bill_Gates,Francis_Bacon,3
3656,Hurricane_Ivan,Black_hole,3
3657,Cultural_diversity,Burundi,3
3658,Effects_of_nuclear_explosions,Agamemnon,3
3659,Perfect_number,University_of_Cambridge,3
3660,Damascus_steel,Henry_III_of_England,3
3661,Natalie_Portman,Barbados,3
3662,AIDS,Africa,3
3663,Gone_with_the_Wind_%28film%29,Moldova,3
3664,Trimurti,Ant,3
3665,Roman_Empire,Television,3
3666,Croatia,Zebra,3
3667,Jupiter_%28mythology%29,Black_hole,3
3668,Cross_Fell,Dinosaur,3
3669,Agriculture,Kiev,3
3670,Fresh_water,Westminster_Abbey,3
3671,Lhasa,Book,3
3672,Agriculture,Mao_Zedong,3
3673,Crow,Sound,3
3674,Juniper_berry,Color_blindness,3
3675,Oxford,Whale_shark,3
3676,Humour,Bosnia_and_Herzegovina,3
3677,Microsoft,Banana,3
3678,Trafalgar_Square,Boron,3
3679,Sputnik_program,Watch,3
3680,Macbeth,Internet,3
3681,Muhammad_Ali_Jinnah,Organization,3
3682,Astronomy,Suffrage,3
3683,Mormon,Wellington,3
3684,Market,Arabic_language,3
3685,Nature,Paul_McCartney,3
3686,Chernobyl_disaster,Art,3
3687,Trafalgar_Square,Tycho_Brahe,3
3688,Wall_Street,Wasabi,3
3689,Palestinian_territories,Viking,3
3690,Tiktaalik,Tunis,3
3691,Wall_Street,Irrigation,3
3692,I_Ching,Turmeric,3
3693,Lunar_eclipse,Central_processing_unit,3
3694,New_York_City,Portuguese_language,3
3695,Middle_Ages,Mississippi_River,3
3696,Celtic_F.C.,Penguin,3
3697,Moldova,Argentina,3
3698,Nuclear_weapon,Hebrew_calendar,3
3699,Bruce_Springsteen,Contact_lens,3
3700,Yugoslavia,Belgium,3
3701,Passenger_Pigeon,London,3
3702,Cloud,Common_cold,3
3703,Acetone,Lake_Superior,3
3704,Canadian_football,Giuseppe_Verdi,3
3705,Money,Carl_Jung,3
3706,Acorn_Computers,New_York_City,3
3707,Chicken,IPod,3
3708,Libertarianism,Vegetable,3
3709,Pac-Man,Tellurium,3
3710,List_of_universities_in_the_United_Kingdom,Vertebrate,3
3711,Canaletto,Physics,3
3712,Metal,Physical_science,3
3713,List_of_circulating_currencies,Thallium,3
3714,Ceres_%28dwarf_planet%29,Afghanistan,3
